"Hrepro_l","Hveg_l","SLA_l","LDMC_l","LCC_l","LNC_l","LD13C_l","LD15N_l","Hrepro_c","Hveg_c","SLA_c","LDMC_c","LCC_c","LNC_c","LD13C_c","LD15N_c","Hrepro_Tmin","Hveg_Tmin","SLA_Tmin","LDMC_Tmin","LCC_Tmin","LNC_Tmin","LD13C_Tmin","LD15N_Tmin"
-0.806621234134464,-0.819888500434144,-0.523999135773815,0.47767571589844,0.37209858693316,-0.162376810001744,0.470306129168058,-0.249629632949078,-0.555284991101935,-0.74011512733916,-0.0808080975285393,-0.0742222615052317,-0.286834819528189,-0.513465396502324,-0.0783984005848397,-0.784834504847136,0.784986129243547,0.867155062304986,0.510097651303041,-0.434409935890913,-0.223556847505254,0.337363349487607,-0.389815046290421,0.440965948356407
-0.819667602960116,-0.824049539356203,-0.507182200299282,0.460029205493276,0.379059315703132,-0.136635135666866,0.466097796128015,-0.237619516517094,-0.571511818009585,-0.752117499868066,-0.0845924838914294,-0.0704800005054794,-0.274972520570283,-0.503819118937366,-0.070070777893752,-0.779676276494741,0.803123103661799,0.872305733255141,0.499553415688989,-0.425075972900342,-0.243270342641018,0.302375680059125,-0.395116815463932,0.417391779259995
-0.828916423279364,-0.830339325390873,-0.495166805428562,0.445933314013368,0.377242835106965,-0.127015947886488,0.459758270149971,-0.238695235594624,-0.580690126664458,-0.761972294887776,-0.105268797179963,-0.0481750481515065,-0.261739524850787,-0.509824247977875,-0.0531637911057882,-0.77821381238506,0.807400692985433,0.879781678276814,0.487062894907334,-0.408477998694189,-0.228550181344111,0.308432930518758,-0.382012375475917,0.433687598241121
-0.821364879063615,-0.832721060726429,-0.506221918688801,0.455564367728695,0.364525317119017,-0.154569228662109,0.458574564828512,-0.258826865399881,-0.536653867880705,-0.718453726731741,-0.0355115704087803,-0.122631631210667,-0.312650515532464,-0.496353130487614,-0.113819295692403,-0.784375802164757,0.802855084626282,0.876282263386077,0.493598588647779,-0.416319030461407,-0.230690669848313,0.312223758899122,-0.386046005334596,0.431742868889677
-0.816526722480338,-0.829331707797451,-0.512296291772074,0.462736652604176,0.365529809397817,-0.159304445332745,0.461815026562171,-0.25806396327043,-0.546115823219965,-0.738083216411023,-0.107305562117879,-0.045154116893323,-0.283487037792193,-0.536657921747267,-0.0642747645656743,-0.790036207398666,0.789438700113778,0.872511806060725,0.500858318140985,-0.422578300218787,-0.215659799295258,0.338104961682422,-0.381642126771929,0.44950775063606
-0.819101166153631,-0.838673468959575,-0.509148632930553,0.455684450562603,0.349960174565302,-0.176317910357306,0.452758521395545,-0.279997629663396,-0.532665793040464,-0.724005571992735,-0.0804987414256947,-0.0739415697082126,-0.301221300479763,-0.529463490592309,-0.086542290820447,-0.791841493828779,0.788682870381989,0.876324486132481,0.493292598697088,-0.411881622214726,-0.201306462279997,0.348468403570406,-0.370899309749753,0.465168032257149
-0.799063836460738,-0.829362132718416,-0.532523910292957,0.481227412886677,0.343441306772042,-0.207825491099276,0.460076999773893,-0.29105787177784,-0.47600717389585,-0.676834564481746,-0.0481852803363923,-0.106880311982052,-0.345150611816098,-0.545888835775511,-0.12612184291602,-0.802336245046269,0.774697008719797,0.865091042250551,0.512842739841705,-0.435563637555284,-0.208444581041827,0.358817963599713,-0.383309525961265,0.458070729990106
-0.799189037782368,-0.823695092502483,-0.532982597395352,0.484302895623433,0.355358066110351,-0.192920563885807,0.466148866549372,-0.274374695360823,-0.546524020586445,-0.733013739193928,-0.0756124438502891,-0.0796320747653262,-0.294149001338421,-0.516465851705683,-0.0848708822711318,-0.787086551744404,0.777215433019869,0.864950141070366,0.513479833153908,-0.437088469885729,-0.214331347176397,0.352142622679238,-0.386610169131119,0.451519539478474
-0.810121548170542,-0.822225934255402,-0.519819455671992,0.472787345244231,0.371748380001547,-0.158694879249042,0.468250736579543,-0.249768671242649,-0.476289041035442,-0.686178705618337,-0.101016910852386,-0.0495256932469945,-0.327190921104272,-0.579404104017732,-0.0916572596330531,-0.807555481058655,0.772244958414959,0.861847409503275,0.518363586862516,-0.442712185772506,-0.213677046215693,0.357731522953922,-0.388453715543251,0.45235607074392
-0.802196896843026,-0.822276948828767,-0.529581489544338,0.481839321285037,0.362048209298002,-0.180920816915289,0.467903583213376,-0.264617767507212,-0.587825524397194,-0.770269147673099,-0.12670100174906,-0.0248881505919016,-0.249064281479956,-0.517156692579526,-0.0362481722847818,-0.776780398193148,0.77590455558051,0.864120500336788,0.514804138068246,-0.438618837948287,-0.214206304149688,0.353594117024175,-0.387137295668701,0.451693377687343
-0.799063836460738,-0.829362132718416,-0.532523910292957,0.481227412886677,0.343441306772042,-0.207825491099276,0.460076999773893,-0.29105787177784,-0.47600717389585,-0.676834564481746,-0.0481852803363923,-0.106880311982052,-0.345150611816098,-0.545888835775511,-0.12612184291602,-0.802336245046269,0.774697008719797,0.865091042250551,0.512842739841705,-0.435563637555284,-0.208444581041827,0.358817963599713,-0.383309525961265,0.458070729990106
-0.814792061680314,-0.83427774525598,-0.514580889110324,0.462707177727834,0.35362692651569,-0.176974393156777,0.457014821193243,-0.275370900948965,-0.609041036249562,-0.779004608124612,-0.0918907846640936,-0.063129548661293,-0.246785317444147,-0.478975644136915,-0.0511477460996314,-0.765826538172612,0.790644022777903,0.873539887183997,0.499034396775996,-0.420349195009431,-0.214829569191351,0.337341843943902,-0.380399628836693,0.450345796030018
-0.817624915242115,-0.836025504299987,-0.511083191495982,0.458680928808555,0.353553157542544,-0.173599969935255,0.455398345706207,-0.275117058472239,-0.5229481633503,-0.713288061683535,-0.0596428688796729,-0.0962282778964354,-0.313956683197176,-0.522567935215646,-0.103314786053174,-0.792170046911604,0.800550013408494,0.877071912038736,0.492562037883896,-0.414104140731163,-0.223670061874891,0.319957954441142,-0.382004271594812,0.439807691957569
-0.8236525894642,-0.836270251157619,-0.503423196415115,0.451397506066662,0.360203245659133,-0.15738390994691,0.45519138320129,-0.264726144467412,-0.602338893874432,-0.774673575417525,-0.0929192431515345,-0.0619400678888408,-0.251168439973168,-0.485073947015809,-0.0530761062410118,-0.768725761372767,0.797756108401041,0.877285738925412,0.492306055403857,-0.412911043817879,-0.21733215918476,0.327598080553432,-0.378655956850865,0.447062108447371
-0.81036619330879,-0.818097746307199,-0.518776145459022,0.473470676272806,0.379803229943892,-0.14718360500206,0.471704570952887,-0.237799972580754,-0.552403623925242,-0.744945090588405,-0.122683060115539,-0.028512978686001,-0.273814557366966,-0.541288822342987,-0.0518059404854753,-0.788872204561117,0.78316524410162,0.864833861678524,0.513918240662664,-0.439355234085832,-0.227076540198126,0.336730068071589,-0.393320141114796,0.437082723133137
-0.82023842485874,-0.821369544201174,-0.5056625446686,0.459611873938904,0.384558755922413,-0.12794978902423,0.468080757152805,-0.229217213934612,-0.532887249315078,-0.722534017750901,-0.0712699100864886,-0.0839539702793322,-0.304124709587126,-0.523333713300158,-0.0924367791788712,-0.790755643734701,0.801899256426809,0.868934029586716,0.504479441611225,-0.431941917795966,-0.250873976496298,0.297707961045595,-0.401186059501727,0.408669735340495
-0.805438393011894,-0.823235481291358,-0.525767694564394,0.477911889108559,0.364177486255656,-0.174399338813245,0.467231005289002,-0.261274468154846,-0.52535114802895,-0.718082245293101,-0.0766560963837227,-0.0778851593672596,-0.307001115120109,-0.532077540755407,-0.0915455269294846,-0.793542661546366,0.782533602721382,0.870153567761434,0.504565734163038,-0.425950827699952,-0.208740212115429,0.350338511673087,-0.37976186779489,0.457467719958979
-0.793951496631112,-0.825440679375258,-0.538303721210262,0.488214060083246,0.344747138260628,-0.211827288727868,0.463310876804569,-0.289531263034031,-0.549926906595899,-0.708384389995134,0.0508228859042551,-0.21471998576577,-0.324220790833661,-0.419974932782765,-0.16085090807734,-0.758564174700304,0.788208259027388,0.87003972135014,0.505208082860461,-0.428374673130602,-0.221055050512515,0.335673722011252,-0.386348372009576,0.443601651630387
-0.81036619330879,-0.818097746307199,-0.518776145459022,0.473470676272806,0.379803229943892,-0.14718360500206,0.471704570952887,-0.237799972580754,-0.552403623925242,-0.744945090588405,-0.122683060115539,-0.028512978686001,-0.273814557366966,-0.541288822342987,-0.0518059404854753,-0.788872204561117,0.78316524410162,0.864833861678524,0.513918240662664,-0.439355234085832,-0.227076540198126,0.336730068071589,-0.393320141114796,0.437082723133137
-0.824870270674949,-0.831610138576014,-0.501286622924878,0.451324354957876,0.370573592089709,-0.141802659455779,0.459290429913672,-0.249389093815189,-0.553797115969221,-0.735768725959471,-0.0625521979672056,-0.0939454389455117,-0.29365740557671,-0.502541880457678,-0.0906676886644966,-0.783090311822181,0.801622489752232,0.879787712267819,0.487616550039574,-0.407462275030996,-0.217055657759308,0.323310369293417,-0.376404420947296,0.44701581084812
-0.814855950303185,-0.829229186264221,-0.514438013801948,0.464792336475863,0.363768589074084,-0.163712993085049,0.461921621824367,-0.260837657135619,-0.51395034382739,-0.708362971164163,-0.0682986001690006,-0.0865689736760003,-0.31665236657077,-0.534440783834959,-0.100808464367351,-0.795735670271237,0.794980991826218,0.87243509387195,0.500881237309309,-0.424227806155137,-0.227205451785455,0.323756608673633,-0.38754524556606,0.436302245369603
-0.797939039742844,-0.822437866321181,-0.534412316782239,0.486162356509244,0.356286099743331,-0.193129570599605,0.46724612138007,-0.273141398999451,-0.523915246597337,-0.714647491466746,-0.0632546866755879,-0.0923542360427543,-0.31222615343347,-0.524304375235215,-0.100672761608062,-0.79236873110863,0.775470940072809,0.863047910436041,0.516643327010521,-0.441106617684496,-0.216720125647087,0.352274088054027,-0.389244864110696,0.44891508208955
-0.815115351362933,-0.821300565283898,-0.512962045388011,0.466657894718232,0.379167323790296,-0.142242199887589,0.468767513261191,-0.238135028751991,-0.572417561327006,-0.751565421106347,-0.0779199319070752,-0.077731709443425,-0.276566062904049,-0.498808281983938,-0.0740536472826102,-0.778609408038953,0.803544099259493,0.871492368831841,0.500554539610203,-0.426720022985888,-0.246446878978129,0.299384966075683,-0.397178030668938,0.413684588216986
-0.812390559472949,-0.830711535920155,-0.517549898615684,0.467046869363995,0.35786582246139,-0.174438623077469,0.460435152076288,-0.269622188068234,-0.530701977534175,-0.713497324113915,-0.0318960530941996,-0.126348193018303,-0.317413869476392,-0.498033539750083,-0.118157259146764,-0.785562135640088,0.795869277020286,0.871424055865067,0.502402414514997,-0.426697715083788,-0.232092202811587,0.319159577224271,-0.390716987927432,0.430730312526999
-0.82350448616961,-0.838166832688612,-0.503664552045973,0.450796743668334,0.356266816659356,-0.162718404558177,0.453371958732229,-0.270402339626789,-0.5413627970129,-0.730327326210558,-0.0811551358249347,-0.0734812884535763,-0.295578261674836,-0.523745025690628,-0.0830954330797429,-0.789300465380028,0.796969513801871,0.877433154442451,0.492026722597155,-0.412295661984109,-0.215231585943414,0.329935485610472,-0.377457597495929,0.449435752828516
-0.791357694789956,-0.811350020187748,-0.541571756714044,0.497500998403053,0.369867413610776,-0.182590905912894,0.477108676419088,-0.254012492197599,-0.57877674154342,-0.75861460843381,-0.0930893278233079,-0.0613948317836575,-0.267264256005224,-0.503702301351007,-0.0618646573026705,-0.77789614759839,0.776423047759626,0.864147526364688,0.514816360965786,-0.438769739727454,-0.215224827565601,0.352342269468972,-0.387664230019978,0.450551827158329
-0.815115351362933,-0.821300565283898,-0.512962045388011,0.466657894718232,0.379167323790296,-0.142242199887589,0.468767513261191,-0.238135028751991,-0.572417561327006,-0.751565421106347,-0.0779199319070752,-0.077731709443425,-0.276566062904049,-0.498808281983938,-0.0740536472826102,-0.778609408038953,0.803544099259493,0.871492368831841,0.500554539610203,-0.426720022985888,-0.246446878978129,0.299384966075683,-0.397178030668938,0.413684588216986
-0.814581359319306,-0.820517841431094,-0.513528726617266,0.467509648379239,0.380025481747608,-0.141687116293614,0.469441276524423,-0.236922970242662,-0.607962543572284,-0.777746695816774,-0.088831215082517,-0.0664385484593944,-0.24857054264308,-0.477891535062353,-0.0535531451706987,-0.765961162662132,0.799954954654554,0.872646336716887,0.499822887546313,-0.424330250655453,-0.236269359822052,0.311399677653584,-0.391682860177621,0.425677740265854
-0.820907685203754,-0.827847633207697,-0.506206406926845,0.457570712978329,0.373333736439071,-0.143116224780424,0.462867741719376,-0.24596437345842,-0.577165011201725,-0.768485175664917,-0.166603897744506,0.0192240068659877,-0.240116762407995,-0.547347959770811,-0.0129330571413259,-0.780893454664527,0.790978251357284,0.873246507429148,0.499587129177758,-0.421217218831039,-0.216480600036852,0.335833763958447,-0.381491473910347,0.448505974590848
-0.825979581913184,-0.834538054070419,-0.500136943355324,0.449011129829268,0.366203055206643,-0.146331708981807,0.456635059102205,-0.25561985206886,-0.549834787684752,-0.738813465444849,-0.0956515328460753,-0.0579564575030562,-0.285276354029575,-0.526835721564321,-0.0706550082777034,-0.78801571922678,0.799391720425017,0.87854064426799,0.489973928540339,-0.410114287516948,-0.216583861530108,0.32622673726419,-0.37722480117127,0.447741953962442
-0.815443025205597,-0.820136545376436,-0.512233908713038,0.466420347803879,0.381673104616102,-0.138253236903176,0.469656502230524,-0.23432575168215,-0.560823717038878,-0.743537850715632,-0.0781842735303509,-0.0771978585170863,-0.284110998162413,-0.507683335031167,-0.0781064594654777,-0.782690926545354,0.794364600018421,0.872171152743717,0.501369257988187,-0.424735058243062,-0.226802041768069,0.324740173940443,-0.387558729595745,0.436797998476217
-0.820364309579257,-0.843972476016411,-0.507023911727152,0.451233329258532,0.34049199149903,-0.186407683734081,0.447136329294017,-0.293034806100849,-0.58118595570391,-0.754883792523012,-0.0630494688880146,-0.0939695872485949,-0.275369709128484,-0.48218011393301,-0.0803215041440488,-0.773437700461424,0.797604352038014,0.880374580861846,0.486301908559118,-0.404522720466679,-0.206734753582803,0.334841580540678,-0.370538140346179,0.458621444694597
-0.809818635818217,-0.823710491122596,-0.52038283365333,0.472698721838203,0.368539105296619,-0.16341918059613,0.466937802640869,-0.254501792203839,-0.49926293775389,-0.697096828028713,-0.0651656672895313,-0.0894383278161154,-0.326383817506613,-0.542185616893392,-0.107711009662789,-0.799138131158809,0.789551474822027,0.870082832093938,0.505117136270987,-0.428634988972727,-0.223663765276431,0.332337700356136,-0.38763928159471,0.440615761055988
-0.826540725722705,-0.840758715021997,-0.499722404684912,0.445938872972521,0.354616834787728,-0.160925579914845,0.450775198873179,-0.272262040386226,-0.546936745907528,-0.734528421613858,-0.0825580640228051,-0.07211072668584,-0.291589869571754,-0.520653693615343,-0.0802272249319282,-0.787711794535501,0.795384828518266,0.877942658701201,0.490970071026452,-0.410387842746725,-0.210236848988962,0.335100799899173,-0.374429491365839,0.455020476877504
-0.815443025205597,-0.820136545376436,-0.512233908713038,0.466420347803879,0.381673104616102,-0.138253236903176,0.469656502230524,-0.23432575168215,-0.560823717038878,-0.743537850715632,-0.0781842735303509,-0.0771978585170863,-0.284110998162413,-0.507683335031167,-0.0781064594654777,-0.782690926545354,0.794364600018421,0.872171152743717,0.501369257988187,-0.424735058243062,-0.226802041768069,0.324740173940443,-0.387558729595745,0.436797998476217
-0.826029416185376,-0.839053241081609,-0.500380254937216,0.447311215495056,0.357431341658059,-0.157940832690939,0.452453558131428,-0.268321621236027,-0.618578347841303,-0.793627444258903,-0.143808007338662,-0.00651897194266993,-0.221020940571154,-0.502347143122305,-0.0129155495841916,-0.7648336258214,0.796321096672037,0.875483378718618,0.49558826144443,-0.417111726564221,-0.220237330218405,0.327220319094012,-0.381614358792267,0.4439718223851
-0.80216494748802,-0.82595608420509,-0.52957325306246,0.480193357959073,0.35461071290572,-0.19052638960799,0.464250887305898,-0.275218991339211,-0.499929837399166,-0.699696995831835,-0.077126973809081,-0.076494435581618,-0.322050029927858,-0.549488141885235,-0.099751806968119,-0.800293800429069,0.773898772463441,0.861699415031426,0.51881685363746,-0.44377861443542,-0.217677695548554,0.35321094602704,-0.390704292765077,0.447881578231199
-0.831480469160458,-0.847689328206615,-0.492996630715812,0.43647233423976,0.346285649024683,-0.16497568257685,0.443629716948495,-0.283172932746537,-0.626116588924595,-0.793271872837808,-0.109054252169972,-0.0445950894791253,-0.228576228347134,-0.475568981735746,-0.0331779806150239,-0.759879827678229,0.805623776781489,0.885092537540731,0.47721347896354,-0.394171600973946,-0.207541270462525,0.324848856872848,-0.366854729118324,0.456924983383483
-0.818643325521054,-0.836576845562829,-0.509815062593887,0.457255094132997,0.353673446624125,-0.172185529253657,0.454884021186994,-0.274809853290636,-0.573576483266515,-0.749416700554504,-0.061836115959972,-0.0951434426668643,-0.28087207301145,-0.48722811592581,-0.0839246065070228,-0.776096621234322,0.806923902241856,0.881444421164777,0.484242206159214,-0.404327390663787,-0.222315547751356,0.313419367166357,-0.377565895838216,0.440672840533988
-0.801603347996639,-0.81916593289627,-0.530129372539593,0.483681922241387,0.367432934945701,-0.174486143373721,0.470785593587393,-0.256893130534919,-0.551911216157977,-0.739392438971622,-0.0903786628189729,-0.0637459268504238,-0.285775319595832,-0.522029581211796,-0.0733730879163451,-0.78689049806612,0.779875671619875,0.865971320262841,0.511932904905243,-0.435601483140436,-0.216690590793656,0.34769867274166,-0.387126626023108,0.448821917800328
-0.805824365912814,-0.82432789267828,-0.525350339375118,0.477054291617726,0.362497452245714,-0.176162626540059,0.466220535030986,-0.263659960820724,-0.540711985751342,-0.72708296899506,-0.065587971342932,-0.0903267674857867,-0.301052436613864,-0.514048144378353,-0.0933635643710456,-0.787687454888317,0.789404967823803,0.871697031487351,0.502324911620239,-0.424633625231557,-0.218223726643997,0.336360374945876,-0.383609995433964,0.446677580322028
-0.799679843938802,-0.813962111190259,-0.531903040304704,0.487493591405854,0.375115240522128,-0.166262533782445,0.47533417756455,-0.2458129373643,-0.536708108603287,-0.725682974679701,-0.0736193165782466,-0.08152056273765,-0.300981685246833,-0.52217533082794,-0.0895964465833818,-0.789888927297319,0.788192965506175,0.860278271186436,0.519626612639375,-0.449446405261327,-0.250417259900351,0.31318042076584,-0.407746065702989,0.410027992629291
-0.818643325521054,-0.836576845562829,-0.509815062593887,0.457255094132997,0.353673446624125,-0.172185529253657,0.454884021186994,-0.274809853290636,-0.573576483266515,-0.749416700554504,-0.061836115959972,-0.0951434426668643,-0.28087207301145,-0.48722811592581,-0.0839246065070228,-0.776096621234322,0.806923902241856,0.881444421164777,0.484242206159214,-0.404327390663787,-0.222315547751356,0.313419367166357,-0.377565895838216,0.440672840533988
-0.814640143298314,-0.821644710527984,-0.513691425097919,0.467217208488071,0.378001091604509,-0.144485462936893,0.46852992493933,-0.239944232224443,-0.600669999199546,-0.777209717820579,-0.114980517624734,-0.0378982477215605,-0.244601659570356,-0.500095782592475,-0.039216055561292,-0.771182061062176,0.793585096528181,0.873522317543095,0.49911367801283,-0.421292301218931,-0.220955909899823,0.329800409150595,-0.38356452555987,0.443377856084662
-0.823284671358571,-0.830051837102459,-0.503261478543015,0.453854378455148,0.3717879467846,-0.142192852624484,0.460778790944166,-0.247865341382983,-0.565181495432878,-0.750938703470987,-0.103684344391651,-0.0495828866550695,-0.27256449608675,-0.52056278894042,-0.0598850183446149,-0.783593264721537,0.799761313210609,0.876701215880736,0.493269058888412,-0.41486375510468,-0.22327630624494,0.321146798924417,-0.382121647099095,0.440315137646531
-0.820034771308873,-0.823921854492939,-0.506628037835756,0.459546836339897,0.37969007974865,-0.135261525641783,0.466153359740107,-0.236613269549891,-0.536143836998084,-0.726646434539141,-0.0813805191692645,-0.073087557657784,-0.298767211533479,-0.527586135946515,-0.0847664515887878,-0.790903320221998,0.803431974631319,0.87458217085442,0.496148235804992,-0.420199821875018,-0.237020402281794,0.306833463662139,-0.390411706875438,0.424523371780608
-0.83482949768393,-0.835820574612723,-0.487495104680047,0.436287398620414,0.373165276150955,-0.124648011416558,0.454279997839527,-0.243554861503113,-0.513914694880945,-0.712625527320494,-0.0931590139822703,-0.0595690213588572,-0.308277571339378,-0.550293461070125,-0.084635237325702,-0.798201199788003,0.809619650956048,0.880301271671846,0.485777576464934,-0.407390415148883,-0.231186601477596,0.303867024662734,-0.382773440372802,0.430485337019373
-0.808401862270835,-0.824239472460992,-0.522205633083967,0.474177234415793,0.365817015226847,-0.168753441864125,0.46642891294973,-0.258612846525263,-0.573902854846848,-0.755359028034189,-0.0937722721575026,-0.0605584535155094,-0.270283875335105,-0.50785028790094,-0.0632162092097787,-0.77972696289012,0.784265816357046,0.871982101407787,0.501292193880307,-0.421833846885227,-0.206398609359909,0.350026680759034,-0.377096379966764,0.45993356256093
-0.816725892838636,-0.839405587998456,-0.511888336214402,0.457864046764557,0.34549024371679,-0.184800248492595,0.451797794756812,-0.286572185004961,-0.583116960582937,-0.760953080542897,-0.0893029112230903,-0.0655857734320954,-0.265623865972178,-0.497952833547149,-0.0627181072737965,-0.775916372504713,0.79037450660952,0.875650457517087,0.494961072395909,-0.41460399576644,-0.207268080940673,0.342720286659384,-0.374703004690819,0.458620887192002
-0.809952398649957,-0.827141848684036,-0.520454482214475,0.471302706741171,0.361992424434509,-0.171975222156729,0.463767619082965,-0.263974784447636,-0.559512405228001,-0.746799594422904,-0.10267535784436,-0.0505502592253979,-0.276603183054526,-0.524132465391294,-0.062590612820787,-0.785426552266138,0.791139273586332,0.870295024418748,0.504692549088592,-0.428502849777864,-0.226208079589799,0.328751398761443,-0.388746802585487,0.437672454703161
-0.83482949768393,-0.835820574612723,-0.487495104680047,0.436287398620414,0.373165276150955,-0.124648011416558,0.454279997839527,-0.243554861503113,-0.513914694880945,-0.712625527320494,-0.0931590139822703,-0.0595690213588572,-0.308277571339378,-0.550293461070125,-0.084635237325702,-0.798201199788003,0.809619650956048,0.880301271671846,0.485777576464934,-0.407390415148883,-0.231186601477596,0.303867024662734,-0.382773440372802,0.430485337019373
-0.797005156360236,-0.820752784256984,-0.535491940482308,0.48789476126562,0.358480497960315,-0.191356975583025,0.468807579559085,-0.270082314295953,-0.491120195952488,-0.689904086765866,-0.0584609811362558,-0.096384454360228,-0.333276918291145,-0.543083855190022,-0.114683850228331,-0.800276788697171,0.778692657223093,0.863802159032601,0.515584397195753,-0.440465866950815,-0.221099689247864,0.345797873156976,-0.39101227302294,0.443946736947893
-0.821230672184612,-0.820842377218665,-0.504034778260911,0.458237538376686,0.386539036891837,-0.123741467700243,0.46830291869546,-0.226028400420288,-0.592649074459789,-0.770776418575009,-0.10891815056048,-0.0443987685510447,-0.252326477341757,-0.502771264759434,-0.0462799252805781,-0.77395420960291,0.810993223735631,0.87782696247361,0.489263990484654,-0.412930846466767,-0.241341682139968,0.294615695622174,-0.389502885039919,0.418816359413518
-0.819319532516593,-0.831430191898872,-0.508820915368205,0.458569746772074,0.364686878279006,-0.156944581850472,0.459830525056498,-0.258898226786059,-0.551677341227402,-0.736378388883272,-0.0740669078172594,-0.0814391776892096,-0.29136342136753,-0.511722660208967,-0.0840412264591957,-0.785253791785617,0.798897704815352,0.880465802970979,0.486234814487629,-0.404775185884468,-0.209161083133813,0.331761998541018,-0.371749117082293,0.455880503673704
-0.813983468783116,-0.825972428161517,-0.515269543825626,0.466949114053941,0.369066326390411,-0.157667247362744,0.464887086212342,-0.253237347655834,-0.566542275745113,-0.751340952451478,-0.100351233282991,-0.053244768693638,-0.272853538369597,-0.517495460682156,-0.0615882526777005,-0.782872810329427,0.79085410039598,0.870355562235531,0.504608709888851,-0.428296870573513,-0.225444238954161,0.329620484149516,-0.388319682873915,0.438546410524998
-0.806318157004279,-0.812965547144032,-0.523070083362127,0.479570907073367,0.384702824926106,-0.145050198828574,0.476023733922522,-0.230904651861458,-0.574087469571765,-0.755785074883544,-0.0955315491903969,-0.0586491396553698,-0.269556169526747,-0.508816289052902,-0.0619976958084158,-0.779819082315452,0.792221931417427,0.867546247538917,0.508854925345576,-0.434866946833201,-0.236777302075241,0.319660891654979,-0.395995396582547,0.425632870229246
-0.811246133803156,-0.824507815118725,-0.518645749402133,0.470736304891765,0.368686260526111,-0.161507723479605,0.466225988667419,-0.254125339699242,-0.59591997212233,-0.771581613150243,-0.100302635920459,-0.0538310263866306,-0.2531099372291,-0.49486496615539,-0.0507105374575247,-0.771998226556039,0.795337697865105,0.87319875344192,0.499583152728188,-0.422483542149025,-0.225521928991924,0.324576064361439,-0.386104328561448,0.438163492473834
-0.812986793666049,-0.818452700264737,-0.515260634112816,0.469978889034509,0.382070255598704,-0.140741783137705,0.471218574460261,-0.234066401476249,-0.535170669116032,-0.721878711947669,-0.0587584869134943,-0.0975516156055293,-0.306672265790353,-0.513427378970969,-0.0996646258011269,-0.788471745807091,0.80058471611105,0.873132769939148,0.49895836566733,-0.423290816287776,-0.235997552655321,0.310886449539212,-0.391156041957506,0.425935626690315
-0.813983468783116,-0.825972428161517,-0.515269543825626,0.466949114053941,0.369066326390411,-0.157667247362744,0.464887086212342,-0.253237347655834,-0.566542275745113,-0.751340952451478,-0.100351233282991,-0.053244768693638,-0.272853538369597,-0.517495460682156,-0.0615882526777005,-0.782872810329427,0.79085410039598,0.870355562235531,0.504608709888851,-0.428296870573513,-0.225444238954161,0.329620484149516,-0.388319682873915,0.438546410524998
-0.818113388719029,-0.835466370149622,-0.510496786088897,0.458386684826869,0.35527473241282,-0.170793384703834,0.45597822851661,-0.272605460210327,-0.585957725867363,-0.764241640777424,-0.0971234494548156,-0.0571359602371223,-0.261034766613679,-0.500698867848582,-0.0565534992004159,-0.775584915554671,0.7975651254645,0.876650776924021,0.493465945707782,-0.414485274165522,-0.219003776716171,0.326662334144422,-0.380030829968464,0.445235462847796
-0.810249030850488,-0.823758088619808,-0.519840276392045,0.47217044321864,0.368956632705672,-0.162340124629348,0.466897051179387,-0.253844270698915,-0.558224736395782,-0.745129258285421,-0.0980383230827117,-0.0555703184997887,-0.279069608585371,-0.522214911533569,-0.0661044833410123,-0.78549378959184,0.787697744286459,0.869613971076243,0.505938260188149,-0.429265305853533,-0.221358359750988,0.336013989458109,-0.386830373700399,0.4432911328491
-0.817698963112121,-0.829767889254095,-0.510804333093296,0.461145694647662,0.366043529352949,-0.157156443881169,0.461391373857109,-0.257155509744731,-0.620925214760607,-0.787865029946292,-0.0973242353307451,-0.0573259353971074,-0.23641973143393,-0.472598497961086,-0.0429338227332175,-0.761199032192527,0.795285966536765,0.877921805211664,0.491002989801873,-0.410406984618513,-0.210098159132327,0.335305543208568,-0.374373354647062,0.455179322769526
-0.815249967332804,-0.840089374697128,-0.513475392123673,0.45898312618616,0.342175748549584,-0.190641565115358,0.450881499261418,-0.291357543285359,-0.563998553664332,-0.731714793146253,-0.00727712984040095,-0.153474375043364,-0.30235958391082,-0.45548625503313,-0.121343457801556,-0.769420223043765,0.799466316689621,0.880335379701987,0.48653129002353,-0.405340483209815,-0.210791902189506,0.330028538014274,-0.37271638401851,0.454059094086049
-0.833733548493474,-0.828758377070989,-0.487259653370367,0.438823042117701,0.384894619633234,-0.109117593621039,0.459872338687675,-0.226014394989741,-0.549180395100792,-0.740071843638149,-0.106145956946371,-0.0465028843122201,-0.281970258677555,-0.533759787743746,-0.0639666644162379,-0.789006141719262,0.802618251139684,0.877096487895357,0.492293654369221,-0.4143742770081,-0.227682896884537,0.314688630581431,-0.383927718875015,0.435141194389737
-0.806271087034536,-0.829339882220629,-0.5247689929563,0.474289927196558,0.352982390804014,-0.187887669736887,0.461290658624822,-0.277178811139739,-0.609435088496343,-0.765984127753263,-0.0234852152803448,-0.136766095884327,-0.266635586898067,-0.431255523888774,-0.094071291471031,-0.754654912782162,0.795752445660905,0.873324320096507,0.499340494531442,-0.422264867787525,-0.225956093553951,0.323795842662515,-0.386216663009016,0.437647278876008
