"Tmin_phi1","l_phi1","c_phi1","Tmin_phi2","l_phi2","c_phi2","Tmin_a","l_a","c_a","Tmin_b","l_b","Lposterior","Llikelihood","Lprior"
-0.982522379473828,0.954958440733851,0.527661079445881,2.34303229246162,4.46423240236928,6.48190922798325,0.912363111304606,0.336324448285851,1.05250023628206,-2.45775862537857,-6.428031867193,-3237.56576979143,-3232.83274753341,-4.73302225801603
-0.979836461470777,0.948336541724814,0.57310793601471,2.12584559066505,4.49023748029973,6.39918960098333,0.931958837312131,0.334144051085607,1.03581352910489,-2.50876730577072,-6.39794612130316,-3238.10719170082,-3233.2197803971,-4.88741130371894
-0.976800900985269,0.9470725029798,0.656519364590063,2.30786436729949,4.56818329157801,6.37442594399888,0.852392134749553,0.334327655682244,1.0663985442833,-2.22945993152913,-6.52800520441196,-3238.43675933086,-3233.73503080613,-4.70172852472939
-0.978345913810388,0.954445093726593,0.597631538167257,2.32980309980888,4.58350097779019,6.37001797109195,0.871445196383883,0.309784675831464,1.14887588313736,-2.44873236235078,-6.37685918099812,-3236.21325392277,-3231.4853487855,-4.72790513727356
-0.970432850280723,0.943116075003106,0.606455306163595,2.2958935144107,4.64174853424022,6.38807532952994,0.892298735484005,0.323844302146967,1.07007220562137,-2.39594233632433,-6.44325170859443,-3235.72645547582,-3231.0696854904,-4.65676998542427
-0.98109913673244,0.95693753535614,0.620973474616339,2.29556310059869,4.49682310850561,6.41448775298916,0.849073959956304,0.321083857027492,1.09915032821733,-2.28363671749892,-6.39384865517045,-3240.48791507159,-3235.80943709165,-4.67847797994236
-0.975257970317832,0.957520081808163,0.577154366425378,2.36644752205682,4.63184017732055,6.37072912898114,0.965895198417142,0.351614006018288,1.08742320685249,-2.46019491837255,-6.47443377127196,-3234.55692971881,-3229.79673128618,-4.7601984326299
-0.976874174504202,0.946418499541499,0.538606688862543,2.15944134188434,4.48860149801975,6.40600904000946,0.91918682578115,0.327321903929808,1.06925125377102,-2.53093307918183,-6.3646088860411,-3235.49416218761,-3230.64489879174,-4.84926339586914
-0.970432850280723,0.943116075003106,0.606455306163595,2.2958935144107,4.64174853424022,6.38807532952994,0.892298735484005,0.323844302146967,1.07007220562137,-2.39594233632433,-6.44325170859443,-3235.72645547582,-3231.0696854904,-4.65676998542427
-0.975537343803385,0.951859721238014,0.626168367613771,2.55779511411141,4.61832099575641,6.50135247721505,1.0119779962017,0.426747194788459,1.07479508165206,-2.21345810483712,-6.88163155653539,-3245.68997429021,-3239.91291455001,-5.7770597401957
-0.974047285775502,0.953771189271028,0.592994184885271,2.42767965480981,4.71062029587384,6.40977889114421,0.915567398344686,0.321810945169762,1.09657328193289,-2.47844045676393,-6.38105173812876,-3235.43519506625,-3230.69064019821,-4.74455486803652
-0.972634917121909,0.944169873512972,0.535371082172686,2.28603813198498,4.56518867628726,6.46413024397494,0.953519537453096,0.362691230980481,1.10025012390588,-2.42084407127612,-6.57815698699344,-3240.95599222355,-3236.23598462114,-4.72000760241138
-0.966452204705348,0.943405271044005,0.621446676516764,2.25381437844294,4.66044020419474,6.19425991783533,0.870433178005992,0.342339426847089,1.05902552237948,-2.25216100270696,-6.61884136874819,-3248.12629940549,-3243.38842598494,-4.7378734205504
-0.977930228636459,0.94984806808329,0.573353887856839,2.24444172813984,4.51907853430081,6.35639148405195,0.808900208140667,0.296838551605364,1.09452545510434,-2.38192581456815,-6.33969140806224,-3236.57336210981,-3231.70520381668,-4.86815829313097
-0.975484911333636,0.956694176061643,0.572240507976284,2.31924421490702,4.55851871242912,6.30078219384509,0.927316898072946,0.34398580105844,1.09093782548185,-2.41857555790379,-6.51344941198748,-3237.09514989456,-3232.45502619878,-4.64012369578467
-0.982918593794101,0.953766691381164,0.554962341393963,2.26649023375803,4.39103100213536,6.43513659370492,0.926280715028706,0.360647148894839,1.1323384723067,-2.30991394705287,-6.58188052604214,-3238.02001478095,-3233.36168695116,-4.65832782979429
-0.966452204705348,0.943405271044005,0.621446676516764,2.25381437844294,4.66044020419474,6.19425991783533,0.870433178005992,0.342339426847089,1.05902552237948,-2.25216100270696,-6.61884136874819,-3248.12629940549,-3243.38842598494,-4.7378734205504
-0.974471602754247,0.949522595359809,0.542679197805898,2.43149147923055,4.622686958558,6.54363971277733,0.952352789222228,0.346908014291696,1.13190505523259,-2.49817057576362,-6.45640186110616,-3241.72214723632,-3236.97793847213,-4.74420876419415
-0.978545920268727,0.959790071882198,0.519570094173964,2.39522957781837,4.53131879050708,6.38126949517638,0.884543270797049,0.303478215602158,1.07182159501815,-2.60105602682608,-6.31896195351299,-3240.38122553914,-3235.32199772516,-5.0592278139853
-0.974044999618972,0.946513988298471,0.550316369257051,2.36180556459391,4.66197612923515,6.4411093118496,0.894166726480341,0.321965983552333,1.15996490298741,-2.4363410210167,-6.43699295986105,-3239.08821896283,-3234.43076750604,-4.65745145678802
-0.974426611165106,0.946304861723468,0.566185095637089,2.28915576623734,4.51066698820013,6.39837874364336,0.906128982356548,0.334856316852392,1.14502202946926,-2.4266146915524,-6.49374127042836,-3236.39279473707,-3231.78291812098,-4.60987661609175
-0.976059071490495,0.947360690524678,0.572458657485267,2.29928642098213,4.527816451652,6.3681474256191,0.932260800411139,0.364625663725567,1.09414761322347,-2.29405032457091,-6.61070329978617,-3235.26649007126,-3230.55001155785,-4.71647851340377
-0.972953391141455,0.937603350696934,0.55006863375604,2.14414187602126,4.48714171312971,6.38996433857656,0.88779612282948,0.343594402567712,1.05853533763068,-2.32618244398503,-6.50073628677292,-3237.79748267956,-3233.15757858926,-4.6399040903078
-0.971739848189744,0.93966444998788,0.625636176346038,2.47507062069083,4.61789932403535,6.46670059464674,1.0038134233686,0.395983057853488,1.15654609618191,-2.25720252270211,-6.85272408734538,-3240.27415534189,-3234.79350784954,-5.48064749234123
-0.974426611165106,0.946304861723468,0.566185095637089,2.28915576623734,4.51066698820013,6.39837874364336,0.906128982356548,0.334856316852392,1.14502202946926,-2.4266146915524,-6.49374127042836,-3236.39279473707,-3231.78291812098,-4.60987661609175
-0.979454388048837,0.9662593696064,0.496088003102514,2.43434822195623,4.61942327066495,6.42065588881165,0.963862593917016,0.32172734158125,1.02116277768407,-2.71537335284545,-6.28636881801533,-3238.96682948233,-3233.37152096519,-5.59530851713664
-0.977674191621882,0.950699412155929,0.56179456675196,2.27521233073174,4.51069976252466,6.44790671149647,0.869921215883793,0.300124281042988,1.12145462161368,-2.52235131773006,-6.23754773713747,-3239.22637359726,-3234.17465412526,-5.05171947199984
-0.977036848754221,0.959732380895176,0.491405200423243,2.41162051351433,4.6481316771929,6.43199065776994,0.981860108713778,0.335702783246337,1.07563335393176,-2.65898675245886,-6.38682645242226,-3237.25652309396,-3232.06490743345,-5.19161566051524
-0.976959718510244,0.946704610930195,0.660927854725557,2.48753507711196,4.59268067485379,6.46764699459592,0.954020810432753,0.375101162613204,1.13595671102434,-2.21158209712455,-6.74906977018437,-3238.52226654277,-3233.46837067354,-5.05389586923142
-0.971467920632934,0.952492189486631,0.589459385494153,2.42956280738722,4.66628202773274,6.39410708263017,0.88896406363394,0.328389777227948,1.13834141512897,-2.37624694066945,-6.51415248820171,-3236.68468585376,-3232.09819835582,-4.58648749794412
-0.978938641323031,0.954865399389442,0.577545153043232,2.32643037950024,4.52994773439292,6.43731875693001,0.911275363223367,0.342844945308499,1.04568377895969,-2.37315609685739,-6.4419207681821,-3236.83563666655,-3232.13036138388,-4.70527528266685
-0.978003188707971,0.957723087009705,0.562575369656303,2.46827118178594,4.59414390561354,6.44006658488603,1.00840773118156,0.389914429802427,1.05881718873975,-2.36380022068889,-6.68090338071228,-3235.77883982155,-3230.6723949363,-5.10644488524787
-0.976959718510244,0.946704610930195,0.660927854725557,2.48753507711196,4.59268067485379,6.46764699459592,0.954020810432753,0.375101162613204,1.13595671102434,-2.21158209712455,-6.74906977018437,-3238.52226654277,-3233.46837067354,-5.05389586923142
-0.971151407435837,0.948265995383982,0.510453600637702,2.33859955139311,4.6837988145811,6.41701179464022,0.886176842261802,0.314758166023405,1.10587692441318,-2.54890579553527,-6.35441406638581,-3244.37035041326,-3239.53212093765,-4.8382294756029
-0.974240294463463,0.934585176027508,0.608960961321753,2.22502385646805,4.49385746636441,6.42136058879539,1.01326036099099,0.421233581824517,1.08930990257026,-2.2257004587227,-6.75879725887715,-3241.02495173996,-3235.62200150676,-5.40295023319947
-0.982092813267342,0.945312253936939,0.574041606420875,2.20423210748393,4.41639038017402,6.46937695420095,0.879615340407587,0.323341917019362,1.05016415639401,-2.43322790699438,-6.43956464246634,-3239.36154844382,-3234.651898774,-4.70964966982667
-0.975152599210648,0.946419942245792,0.58794017865148,2.37752571723193,4.54525379319621,6.40595212054644,0.879366112832481,0.342566001797665,1.11980086579709,-2.28031605516771,-6.6341754773027,-3236.54733277201,-3231.88418656139,-4.66314621062794
-0.972680763692182,0.950383025363942,0.593973236675144,2.38636084078422,4.669165808737,6.39144701818799,0.932798563157887,0.348535658070311,1.11700464051954,-2.3467858390474,-6.5454545282574,-3236.26238146462,-3231.62854228194,-4.6338391826772
-0.969180113723778,0.956252760517826,0.543669717845015,2.40998056827801,4.69506799516897,6.34506686163607,0.921692032041153,0.322399646527517,1.13792348605771,-2.51137431368493,-6.3918647027034,-3239.09106618557,-3234.32119017093,-4.76987601463804
-0.979050028723778,0.947464107613456,0.535513238796806,2.31666443969929,4.48706721740146,6.46361161786489,0.893417684109564,0.332123902424703,1.1314904012844,-2.42318170349858,-6.4733021900974,-3238.42725431574,-3233.8331099239,-4.59414439184773
-0.975152599210648,0.946419942245792,0.58794017865148,2.37752571723193,4.54525379319621,6.40595212054644,0.879366112832481,0.342566001797665,1.11980086579709,-2.28031605516771,-6.6341754773027,-3236.54733277201,-3231.88418656139,-4.66314621062794
-0.971205504300928,0.936383588977693,0.585233084840888,2.31265078158344,4.56415388624845,6.39581689421289,0.91600655422009,0.347435107517497,1.09774355405514,-2.34812767455181,-6.62833327102021,-3235.46264336812,-3230.79095148881,-4.67169187930505
-0.971615363761233,0.938149098760593,0.588321740307601,2.22164456593643,4.56782192823583,6.39896793808987,0.903570867891008,0.338813080653909,1.10028869343234,-2.34949631033958,-6.5339394927022,-3236.76348185571,-3232.16882379142,-4.59465806429486
-0.968149739158509,0.936403614662103,0.583805306641118,2.2813617510998,4.5590831973449,6.34739368197849,0.963401938765289,0.392739561181256,1.11198003551517,-2.24638329000249,-6.77373953522981,-3239.24212359173,-3234.11145660694,-5.13066698479697
-0.972226903538583,0.951074567008764,0.614874763911097,2.41473690229458,4.62817374941882,6.38370817490633,0.990907702169664,0.377716508111042,1.11287246328435,-2.33725836009593,-6.63479377996324,-3237.30093503682,-3232.40984661382,-4.8910884230045
-0.980753777374487,0.960264519199005,0.516947788179492,2.37701492679161,4.56119739510025,6.47158280607,0.900611018247653,0.308315105160711,1.08543073985569,-2.60094584630881,-6.30260159291057,-3237.63777499768,-3232.58282607174,-5.05494892593538
-0.97657676780316,0.951059261289786,0.566212573689619,2.18719277946607,4.54702453976386,6.36785249503576,0.871006521032342,0.324952934465175,0.977821547555263,-2.45166105090288,-6.39710778256578,-3238.22289692959,-3233.1666846458,-5.05621228378601
-0.975709280300179,0.954618596839283,0.563057991482044,2.38883989445356,4.59248067078158,6.40695435292749,0.964761944860192,0.36638976410214,1.07586790066542,-2.38593892998449,-6.57557683268659,-3234.91847101518,-3230.14648624954,-4.77198476563957
-0.972226903538583,0.951074567008764,0.614874763911097,2.41473690229458,4.62817374941882,6.38370817490633,0.990907702169664,0.377716508111042,1.11287246328435,-2.33725836009593,-6.63479377996324,-3237.30093503682,-3232.40984661382,-4.8910884230045
-0.978229844905703,0.951472939463284,0.564492687879969,2.35843461370698,4.52334870629547,6.42608514276967,0.946404777493821,0.347004735314458,1.06941912545898,-2.45763950115577,-6.44232657288315,-3239.08765732596,-3234.34167862179,-4.74597870417363
-0.981392112685916,0.971951901972907,0.49480729211725,2.50011921537145,4.44062273507769,6.38344193207406,1.04445584961962,0.402340039358666,1.09785467207738,-2.45796713459691,-6.62604051023539,-3242.95118764925,-3237.75553147139,-5.19565617786577
-0.976025851598701,0.936301313774247,0.587475993908027,2.14262937189333,4.51454984706024,6.40372171020036,0.898628771967687,0.330170393863865,1.08638811602005,-2.40785149461563,-6.44851733738986,-3236.88178723389,-3232.25686542018,-4.62492181371045
-0.976796908331378,0.947865703368617,0.542472063194231,2.27550352532863,4.54120171281248,6.40423460479523,0.947179120403241,0.372030943306255,1.02058688679048,-2.35262710988409,-6.61742417655376,-3236.4726930847,-3231.5525360941,-4.92015699059515
-0.976075388041376,0.961323417799429,0.514711854387845,2.43615944457534,4.68093123925001,6.45086773386455,0.983932411897538,0.337732353174032,1.11749526960628,-2.6468826709678,-6.38340660256603,-3237.24861073108,-3232.11399978443,-5.13461094664712
-0.969977365561989,0.940314654807192,0.589959226452274,2.29976162439013,4.61693103485393,6.40815361849097,0.906599461471962,0.339243527171025,1.10883192312309,-2.36399695472667,-6.51804122437214,-3235.62155196709,-3231.03342538039,-4.58812658670447
-0.980475145458169,0.949757816265894,0.674154576396793,2.23445370129978,4.55749755328932,6.44565835755402,0.781277204805012,0.263889611872355,1.12374909403781,-2.44861833226925,-6.13067657454325,-3242.87369023969,-3237.17298093811,-5.70070930158317
-0.976796908331378,0.947865703368617,0.542472063194231,2.27550352532863,4.54120171281248,6.40423460479523,0.947179120403241,0.372030943306255,1.02058688679048,-2.35262710988409,-6.61742417655376,-3236.4726930847,-3231.5525360941,-4.92015699059515
-0.973473697386183,0.942280213714214,0.623213654924561,2.15399679440799,4.51199108525745,6.36097438193528,0.865521412218669,0.323529697781967,1.14345531979724,-2.32739178740671,-6.40940585867302,-3238.18341505981,-3233.55249497428,-4.63092008553467
-0.974695655507845,0.946177423895396,0.616646722528043,2.12467477737541,4.51436359643079,6.38723652909341,0.941091676387425,0.330056009400134,1.14370526063979,-2.50078278252376,-6.31583060805783,-3239.991193919,-3235.11740497781,-4.87378894119664
-0.981409936653882,0.959359895219426,0.580284219550553,2.4032616427869,4.57118258120802,6.46602586815752,0.89790754502114,0.319254458688624,1.07902852365747,-2.50241562642764,-6.37015145508577,-3239.02428584788,-3234.24005420667,-4.78423164120851
-0.976444335814458,0.949851921772697,0.550563652555912,2.39519543019781,4.56646749451834,6.4671955572564,0.901548846106375,0.337650430292618,1.1144275496599,-2.3683825304387,-6.52211565937935,-3236.55670554578,-3231.97457450659,-4.58213103918675
-0.982239945817615,0.96767590041464,0.522574204766127,2.42361722502442,4.55711764190187,6.42603638478291,0.939054422451001,0.314846638160087,1.0744137631356,-2.67441882086986,-6.24529917652072,-3237.66279371253,-3232.28678424424,-5.37600946828623
-0.973984308327462,0.943917948246157,0.581468810362305,2.20900361968527,4.50244827431774,6.40337925111159,0.927493447075457,0.355488897039829,1.08355900146416,-2.36620190415947,-6.56753360073469,-3237.62871452262,-3232.97137546124,-4.65733906137831
-0.973696557873699,0.956844205426445,0.54788123669296,2.44040842563748,4.72194131642808,6.42831380138261,0.870859725794501,0.289347160775297,1.07146064222239,-2.64287430088801,-6.21267730770991,-3239.10667341249,-3233.67698442252,-5.42968898997694
-0.976444335814458,0.949851921772697,0.550563652555912,2.39519543019781,4.56646749451834,6.4671955572564,0.901548846106375,0.337650430292618,1.1144275496599,-2.3683825304387,-6.52211565937935,-3236.55670554578,-3231.97457450659,-4.58213103918675
-0.974567981398892,0.943829143474178,0.675710629999511,2.3847066974217,4.5883347198333,6.38507959207489,0.830704045220895,0.310060962293294,1.1998218580052,-2.23045156469949,-6.48946972807346,-3237.88314102926,-3233.06543511581,-4.8177059134564
-0.9731060453994,0.952404632885429,0.568184036806661,2.33386227653845,4.58589762337264,6.37366797884621,0.94371355571711,0.346396768058766,1.1942162292777,-2.44287433313584,-6.46339881598466,-3238.89013304481,-3234.13775969815,-4.75237334666101
-0.971784770973282,0.942305286668931,0.572231279059581,2.25747552973919,4.56196675829547,6.38921718714814,0.929893311607521,0.356110460159315,1.11796772082859,-2.31981028029293,-6.55866917720558,-3236.00020024379,-3231.35719205306,-4.6430081907357
-0.977027642372353,0.936726259947925,0.579734361898033,2.01128141511163,4.43042186954741,6.45246892183728,0.863650040545893,0.304820543138219,1.12270194776279,-2.47038427090704,-6.28997985035642,-3243.55395665602,-3238.68178956516,-4.87216709085279
-0.976819206989065,0.951905344737367,0.579221459367362,2.39548468652893,4.55789432319928,6.39783518233597,0.94740541454634,0.376755796190738,1.07074755509809,-2.28946449979642,-6.69119492490151,-3234.66642814886,-3229.7636568914,-4.90277125746148
-0.970853418336247,0.942320700404826,0.60209141058542,2.26762489728698,4.57781849953736,6.36378580336768,0.912840786318174,0.346555982538643,1.09194276232952,-2.32846254119018,-6.56489418267764,-3235.23727644852,-3230.60976729072,-4.62750915780039
-0.976965868087741,0.94845739282481,0.566089873993013,2.35107550007233,4.5361746024457,6.41592351356676,0.970612792603825,0.376317008614497,1.11375496751867,-2.34693784351945,-6.63130431971894,-3234.24143581263,-3229.42437732103,-4.8170584916025
-0.977027642372353,0.936726259947925,0.579734361898033,2.01128141511163,4.43042186954741,6.45246892183728,0.863650040545893,0.304820543138219,1.12270194776279,-2.47038427090704,-6.28997985035642,-3243.55395665602,-3238.68178956516,-4.87216709085279
-0.979401921647089,0.948388265574455,0.573720945708609,2.27046504481403,4.49232837041621,6.40877946072548,0.934165123909296,0.355673138112542,1.08666554438652,-2.37808291465375,-6.59502617423377,-3236.6913392892,-3232.00625306125,-4.68508622794931
-0.968218497401183,0.943601860118619,0.503458175509956,2.24766721283209,4.57515378696192,6.38000825309371,0.960056726409942,0.35651383530008,1.05766200284208,-2.47963094033876,-6.49992093813568,-3240.81457159891,-3236.0033530506,-4.81121854830425
-0.979594897098721,0.952698994569194,0.625161656622142,2.44783593921582,4.45465672127733,6.37579980391422,0.939178927285494,0.386228454808632,1.1347724574089,-2.17024615834785,-6.83317532681242,-3239.97572968014,-3234.67397596193,-5.30175371820397
-0.975740260302116,0.942199545074288,0.515499125619135,2.20416221824841,4.49107461411531,6.42199601392939,0.884048632611357,0.32449241937782,1.09295999898468,-2.46837061047351,-6.42472460914126,-3236.88348654548,-3232.22029899402,-4.66318755145753
-0.976068334516993,0.94661418123763,0.601431125175604,2.33664809934599,4.51045504217313,6.35273553892002,0.958507332116025,0.375895289720216,1.14193237648472,-2.27479791573167,-6.67049747889178,-3234.89761051372,-3230.02726254857,-4.87034796514596
-0.978215028269765,0.96118250300718,0.521264620915407,2.37614509739157,4.58332961609455,6.35665493832474,0.96118447376485,0.364187033195276,1.01724124325511,-2.41264822803776,-6.56064380702854,-3236.62841046431,-3231.70406332572,-4.92434713858831
-0.971344945992335,0.946070812931538,0.622992600670659,2.26118851278089,4.59748964949608,6.32434811305408,0.914199053855082,0.342641694147514,1.0980669950331,-2.36500896684034,-6.52158515729546,-3236.70980059635,-3232.10633932902,-4.60346126733832
-0.975740260302116,0.942199545074288,0.515499125619135,2.20416221824841,4.49107461411531,6.42199601392939,0.884048632611357,0.32449241937782,1.09295999898468,-2.46837061047351,-6.42472460914126,-3236.88348654548,-3232.22029899402,-4.66318755145753
-0.975798788605659,0.952131778178726,0.573346236743264,2.29435627470682,4.60772022200158,6.42839128711063,0.923406931824901,0.333468104752674,1.07217347388885,-2.48413409564351,-6.37579183137723,-3234.6383913385,-3229.8626661429,-4.77572519560192
-0.982526548833695,0.962625512710766,0.492560686683299,2.37420334446434,4.55592693975708,6.40675413156467,0.900439321246318,0.302864095109472,1.04371117584074,-2.69572228920453,-6.33922413647205,-3242.03577306936,-3236.70623143602,-5.3295416333435
-0.974766484620788,0.944061203766736,0.603082889504125,2.32108696557046,4.59829812434702,6.4288368458291,0.837049578024165,0.290891027828918,1.15954469075227,-2.4623510255219,-6.33431363161426,-3234.29150543774,-3229.37634756869,-4.9151578690453
-0.974042057831129,0.954133073682765,0.571699918012111,2.42859338794614,4.69322611678887,6.42025340450946,0.922349547433676,0.316610657127905,1.12922011273925,-2.5269262026394,-6.35332413831247,-3235.01389082713,-3230.16977104878,-4.84411977834441
-0.975444620301546,0.94154312738515,0.641314549014858,2.4067560354268,4.46732765528313,6.34739524177536,0.974159466571823,0.42157000992597,1.17445045413108,-2.08674356686191,-6.93620293931871,-3238.76554834368,-3232.72792913967,-6.03761920400984
-0.975500106800704,0.954709778840974,0.574995239953359,2.42781131485754,4.61177289945003,6.45059969738531,0.907906060877663,0.328939938127927,1.07879357712407,-2.42069553791917,-6.45376460455947,-3237.85328237309,-3233.20183726539,-4.6514451077048
-0.974347569077567,0.953872340886223,0.598866028607932,2.41954455678394,4.58840040704924,6.33902993734348,0.94765852083537,0.351090347604659,1.07966231497535,-2.39577709498706,-6.6490352979696,-3238.38081569241,-3233.60095485076,-4.77986084164891
-0.974042057831129,0.954133073682765,0.571699918012111,2.42859338794614,4.69322611678887,6.42025340450946,0.922349547433676,0.316610657127905,1.12922011273925,-2.5269262026394,-6.35332413831247,-3235.01389082713,-3230.16977104878,-4.84411977834441
-0.979436401515973,0.948397514944613,0.610601662439572,2.20218119607286,4.49995300490683,6.43186604486734,0.895245623410729,0.32862298305852,1.13742905542721,-2.37781690524968,-6.35821683457567,-3236.70216737035,-3232.02979202623,-4.67237534411592
-0.974901092216635,0.946572866301929,0.599967288633487,2.37446378800445,4.59225577444848,6.39573829320229,0.939289343489178,0.3581415081883,1.13759248764812,-2.30198135809034,-6.63693059942702,-3235.43584590407,-3230.69743822245,-4.73840768162553
-0.968129734165562,0.946640033237991,0.555329100987639,2.37612707863241,4.63175082322078,6.3279399133162,0.841392094821645,0.309125571483608,1.20541006235525,-2.36639141055815,-6.47563967961954,-3243.23075692155,-3238.48457158942,-4.74618533213697
-0.974761200023692,0.948316388544695,0.554514938185033,2.25030467535153,4.50024823331368,6.39169586026877,0.946950242927729,0.354183438911348,1.09398427751531,-2.41564863921992,-6.48223629612078,-3235.75649523015,-3231.07874236438,-4.6777528657763
-0.979930985353045,0.947093239795732,0.619579202033459,2.24967520815427,4.45989339292519,6.38755111829217,0.901960434477213,0.366891668211741,1.12136983590334,-2.17387861540507,-6.60817691381339,-3234.67586472884,-3229.88702274149,-4.78884198734523
-0.976360758920408,0.954341200578279,0.517494547386018,2.3131609827709,4.68218019100857,6.50314445022564,1.00319095183063,0.318327355233995,1.06011078242775,-2.88397236851062,-6.17710311136576,-3243.05469096784,-3236.61056117559,-6.44412979224189
-0.978629137365564,0.951648328214224,0.519600022308598,2.18152875094133,4.45882020594447,6.39819621330634,0.915915277906824,0.316814458107966,1.10916536259643,-2.62586577544299,-6.26715513524753,-3236.93825225259,-3231.80345815255,-5.13479410003932
-0.974761200023692,0.948316388544695,0.554514938185033,2.25030467535153,4.50024823331368,6.39169586026877,0.946950242927729,0.354183438911348,1.09398427751531,-2.41564863921992,-6.48223629612078,-3235.75649523015,-3231.07874236438,-4.6777528657763
-0.975572144199487,0.949252206301387,0.567737187481319,2.24638181645117,4.52047411160965,6.37573273533784,1.01626009707992,0.378635970766702,1.08542780588583,-2.43052054966558,-6.5915145660723,-3238.096759186,-3233.11790017965,-4.97885900634758
-0.978725117409772,0.95155162294918,0.61055653684786,2.4086662627303,4.56213934173151,6.41581859603424,0.913134187755398,0.35671252166087,1.11110889619024,-2.27814455454889,-6.60177462090095,-3234.62486642862,-3229.95639821907,-4.66846820954799
-0.972812152046688,0.956631501538635,0.517178204885068,2.33026091855681,4.63005422887672,6.3577904620601,0.905209354107263,0.322596530114693,1.06925037947032,-2.51798239209029,-6.35194094321387,-3235.66717257967,-3230.82883871698,-4.838333862694
-0.976111454587341,0.956189947562566,0.612982790190479,2.54825191356332,4.63025430420761,6.39604306798733,0.978585250894243,0.399604460281825,1.13620634104131,-2.18532547139882,-6.83650697271959,-3236.70468483077,-3231.273735493,-5.4309493377686
-0.974770558090916,0.943808977255177,0.573079761166773,2.31060405437106,4.5595828064342,6.42426080670349,0.895981292970674,0.360641448997758,1.07360666907297,-2.27688417057886,-6.62961843840241,-3237.74167093788,-3233.02622135508,-4.71544958280539
-0.97982303388651,0.952621145069819,0.562519679413631,2.45598059653787,4.55860447756694,6.47930413390973,0.868506735464049,0.314019512465453,1.11990185043461,-2.39952288775753,-6.40254309748891,-3241.91836697412,-3237.26380282478,-4.65456414933558
-0.974969039282748,0.947706729061791,0.628526807828828,2.38055512073042,4.59403090105165,6.40759053790113,0.93568959732061,0.342760152404256,1.13081002041958,-2.40834172436064,-6.54380560097673,-3235.90195028373,-3231.25595198731,-4.64599829642246
-0.976111454587341,0.956189947562566,0.612982790190479,2.54825191356332,4.63025430420761,6.39604306798733,0.978585250894243,0.399604460281825,1.13620634104131,-2.18532547139882,-6.83650697271959,-3236.70468483077,-3231.273735493,-5.4309493377686
-0.981642732616861,0.953908522963099,0.589260612233512,2.28081823958096,4.50289731755838,6.45312449215026,0.879760605384333,0.319406242014799,1.07274331752221,-2.44067971827641,-6.3384457827539,-3234.90362342363,-3230.13707591858,-4.76654750505064
-0.977809519433929,0.947180610323966,0.631373396992498,2.28582509943374,4.53556350572173,6.40191187587315,0.807304625640582,0.302303626829821,1.12656725298945,-2.28001184946166,-6.40479041729387,-3235.89300327509,-3231.09996209266,-4.7930411824386
-0.976026510217592,0.951673530797091,0.603272363095086,2.42830872602587,4.6162123033506,6.43249651917816,0.853092092674745,0.293862524891748,1.17919173456748,-2.46963944652628,-6.29321768456635,-3236.3173979374,-3231.3371066721,-4.98029126530091
-0.976546929698526,0.951470955195108,0.458521194772871,2.21192360897704,4.55741834508442,6.4326013020802,0.90772644945933,0.302482537852744,1.00944932661742,-2.76480133034809,-6.25780198147296,-3239.21865713915,-3233.41368295442,-5.80497418472564
-0.975367737562586,0.937111994896759,0.571686395914381,2.12920522585814,4.44318940284107,6.36704388820597,0.838073370941933,0.299724414745044,1.14102830987905,-2.43372671414208,-6.39310969874929,-3238.50918922179,-3233.75034173301,-4.75884748878107
-0.977054635203258,0.947971403192914,0.587225021683007,2.37220266027445,4.57323905393079,6.43496655874094,0.821228631148462,0.28763876226008,1.19822784565256,-2.43392759538908,-6.34089252420055,-3238.98618042357,-3233.98945376593,-4.99672665764215
-0.974818141216426,0.952298657167291,0.480520936315552,2.28667876085814,4.6064655510501,6.43941560995811,0.943269541643481,0.3229836019032,1.02491363625519,-2.67456079497566,-6.30849998844116,-3236.96808872888,-3231.5882999635,-5.3797887653836
-0.976546929698526,0.951470955195108,0.458521194772871,2.21192360897704,4.55741834508442,6.4326013020802,0.90772644945933,0.302482537852744,1.00944932661742,-2.76480133034809,-6.25780198147296,-3239.21865713915,-3233.41368295442,-5.80497418472564
-0.975396756340884,0.943417384290819,0.560267823956915,2.33003304492096,4.60771995125827,6.46731483292726,0.883513216299726,0.322944864776356,1.10156526831177,-2.44742643329289,-6.48451402100787,-3238.30279367853,-3233.68047086227,-4.62232281625939
-0.972866391618782,0.949414181993713,0.597616405187618,2.45062753435651,4.62141453656079,6.41166502677937,0.93324205573609,0.350695560918735,1.17726212888376,-2.33443064895959,-6.5798349105669,-3234.57641733555,-3229.87487742382,-4.70153991173294
-0.977254206347745,0.950657803488459,0.581113252159358,2.30537321888833,4.485895385102,6.36476004244505,0.881781919711451,0.327448934896891,1.15216339797596,-2.40543460483214,-6.47822118581015,-3238.14694892777,-3233.54717660117,-4.59977232659745
-0.975482198261484,0.946081262045731,0.597146496995362,2.24417876072601,4.56671861138877,6.40578235540602,0.867888545761594,0.321628397613663,1.0791554001711,-2.37172330177738,-6.44015738466857,-3235.73870212459,-3231.10482513321,-4.63387699138201
-0.972812937171125,0.956686061889012,0.574828284902747,2.43078960676642,4.6351675553389,6.39552239386548,0.996546153768381,0.370379683267103,1.13175979575255,-2.45689751488639,-6.59289109511693,-3238.32509914921,-3233.43918742283,-4.88591172637997
