"FPR","TPR","Model"
0.19237012987013,0.625609756097561,"jSDM-LVM"
0.19237012987013,0.624390243902439,"jSDM-LVM"
0.191558441558442,0.624390243902439,"jSDM-LVM"
0.191558441558442,0.623170731707317,"jSDM-LVM"
0.190746753246753,0.623170731707317,"jSDM-LVM"
0.189935064935065,0.623170731707317,"jSDM-LVM"
0.189123376623377,0.623170731707317,"jSDM-LVM"
0.188311688311688,0.623170731707317,"jSDM-LVM"
0.1875,0.623170731707317,"jSDM-LVM"
0.1875,0.621951219512195,"jSDM-LVM"
0.186688311688312,0.621951219512195,"jSDM-LVM"
0.185876623376623,0.621951219512195,"jSDM-LVM"
0.185064935064935,0.621951219512195,"jSDM-LVM"
0.185064935064935,0.620731707317073,"jSDM-LVM"
0.184253246753247,0.620731707317073,"jSDM-LVM"
0.184253246753247,0.619512195121951,"jSDM-LVM"
0.183441558441558,0.619512195121951,"jSDM-LVM"
0.18262987012987,0.619512195121951,"jSDM-LVM"
0.18262987012987,0.618292682926829,"jSDM-LVM"
0.181818181818182,0.618292682926829,"jSDM-LVM"
0.181006493506494,0.618292682926829,"jSDM-LVM"
0.180194805194805,0.618292682926829,"jSDM-LVM"
0.180194805194805,0.617073170731707,"jSDM-LVM"
0.179383116883117,0.617073170731707,"jSDM-LVM"
0.178571428571429,0.617073170731707,"jSDM-LVM"
0.178571428571429,0.615853658536585,"jSDM-LVM"
0.17775974025974,0.615853658536585,"jSDM-LVM"
0.17775974025974,0.614634146341463,"jSDM-LVM"
0.176948051948052,0.614634146341463,"jSDM-LVM"
0.176136363636364,0.614634146341463,"jSDM-LVM"
0.175324675324675,0.614634146341463,"jSDM-LVM"
0.175324675324675,0.613414634146341,"jSDM-LVM"
0.175324675324675,0.61219512195122,"jSDM-LVM"
0.175324675324675,0.610975609756098,"jSDM-LVM"
0.174512987012987,0.610975609756098,"jSDM-LVM"
0.173701298701299,0.610975609756098,"jSDM-LVM"
0.17288961038961,0.610975609756098,"jSDM-LVM"
0.17288961038961,0.609756097560976,"jSDM-LVM"
0.172077922077922,0.609756097560976,"jSDM-LVM"
0.171266233766234,0.609756097560976,"jSDM-LVM"
0.171266233766234,0.608536585365854,"jSDM-LVM"
0.170454545454545,0.608536585365854,"jSDM-LVM"
0.169642857142857,0.608536585365854,"jSDM-LVM"
0.169642857142857,0.607317073170732,"jSDM-LVM"
0.168831168831169,0.607317073170732,"jSDM-LVM"
0.168831168831169,0.60609756097561,"jSDM-LVM"
0.168831168831169,0.604878048780488,"jSDM-LVM"
0.168019480519481,0.604878048780488,"jSDM-LVM"
0.168019480519481,0.603658536585366,"jSDM-LVM"
0.167207792207792,0.603658536585366,"jSDM-LVM"
0.166396103896104,0.603658536585366,"jSDM-LVM"
0.166396103896104,0.602439024390244,"jSDM-LVM"
0.166396103896104,0.601219512195122,"jSDM-LVM"
0.166396103896104,0.6,"jSDM-LVM"
0.165584415584416,0.6,"jSDM-LVM"
0.164772727272727,0.6,"jSDM-LVM"
0.164772727272727,0.598780487804878,"jSDM-LVM"
0.163961038961039,0.598780487804878,"jSDM-LVM"
0.163961038961039,0.597560975609756,"jSDM-LVM"
0.163149350649351,0.597560975609756,"jSDM-LVM"
0.163149350649351,0.596341463414634,"jSDM-LVM"
0.163149350649351,0.595121951219512,"jSDM-LVM"
0.162337662337662,0.595121951219512,"jSDM-LVM"
0.161525974025974,0.595121951219512,"jSDM-LVM"
0.161525974025974,0.59390243902439,"jSDM-LVM"
0.160714285714286,0.59390243902439,"jSDM-LVM"
0.160714285714286,0.592682926829268,"jSDM-LVM"
0.160714285714286,0.591463414634146,"jSDM-LVM"
0.160714285714286,0.590243902439024,"jSDM-LVM"
0.159902597402597,0.590243902439024,"jSDM-LVM"
0.159090909090909,0.590243902439024,"jSDM-LVM"
0.159090909090909,0.589024390243902,"jSDM-LVM"
0.158279220779221,0.589024390243902,"jSDM-LVM"
0.158279220779221,0.58780487804878,"jSDM-LVM"
0.158279220779221,0.586585365853659,"jSDM-LVM"
0.157467532467532,0.586585365853659,"jSDM-LVM"
0.157467532467532,0.585365853658537,"jSDM-LVM"
0.156655844155844,0.585365853658537,"jSDM-LVM"
0.155844155844156,0.585365853658537,"jSDM-LVM"
0.155844155844156,0.584146341463415,"jSDM-LVM"
0.155844155844156,0.582926829268293,"jSDM-LVM"
0.155032467532468,0.582926829268293,"jSDM-LVM"
0.155032467532468,0.581707317073171,"jSDM-LVM"
0.154220779220779,0.581707317073171,"jSDM-LVM"
0.153409090909091,0.581707317073171,"jSDM-LVM"
0.152597402597403,0.581707317073171,"jSDM-LVM"
0.151785714285714,0.581707317073171,"jSDM-LVM"
0.151785714285714,0.580487804878049,"jSDM-LVM"
0.150974025974026,0.580487804878049,"jSDM-LVM"
0.150162337662338,0.580487804878049,"jSDM-LVM"
0.150162337662338,0.579268292682927,"jSDM-LVM"
0.149350649350649,0.579268292682927,"jSDM-LVM"
0.148538961038961,0.579268292682927,"jSDM-LVM"
0.147727272727273,0.579268292682927,"jSDM-LVM"
0.146915584415584,0.579268292682927,"jSDM-LVM"
0.146103896103896,0.579268292682927,"jSDM-LVM"
0.146103896103896,0.578048780487805,"jSDM-LVM"
0.146103896103896,0.576829268292683,"jSDM-LVM"
0.145292207792208,0.576829268292683,"jSDM-LVM"
0.145292207792208,0.575609756097561,"jSDM-LVM"
0.144480519480519,0.575609756097561,"jSDM-LVM"
0.143668831168831,0.575609756097561,"jSDM-LVM"
0.142857142857143,0.575609756097561,"jSDM-LVM"
0.142045454545455,0.575609756097561,"jSDM-LVM"
0.142045454545455,0.574390243902439,"jSDM-LVM"
0.142045454545455,0.573170731707317,"jSDM-LVM"
0.142045454545455,0.571951219512195,"jSDM-LVM"
0.142045454545455,0.570731707317073,"jSDM-LVM"
0.142045454545455,0.569512195121951,"jSDM-LVM"
0.141233766233766,0.569512195121951,"jSDM-LVM"
0.141233766233766,0.568292682926829,"jSDM-LVM"
0.140422077922078,0.568292682926829,"jSDM-LVM"
0.140422077922078,0.567073170731707,"jSDM-LVM"
0.13961038961039,0.567073170731707,"jSDM-LVM"
0.13961038961039,0.565853658536585,"jSDM-LVM"
0.13961038961039,0.564634146341463,"jSDM-LVM"
0.13961038961039,0.563414634146341,"jSDM-LVM"
0.138798701298701,0.563414634146341,"jSDM-LVM"
0.138798701298701,0.56219512195122,"jSDM-LVM"
0.137987012987013,0.56219512195122,"jSDM-LVM"
0.137987012987013,0.560975609756098,"jSDM-LVM"
0.137987012987013,0.559756097560976,"jSDM-LVM"
0.137175324675325,0.559756097560976,"jSDM-LVM"
0.136363636363636,0.559756097560976,"jSDM-LVM"
0.135551948051948,0.559756097560976,"jSDM-LVM"
0.13474025974026,0.559756097560976,"jSDM-LVM"
0.13474025974026,0.558536585365854,"jSDM-LVM"
0.133928571428571,0.558536585365854,"jSDM-LVM"
0.133928571428571,0.557317073170732,"jSDM-LVM"
0.133928571428571,0.55609756097561,"jSDM-LVM"
0.133116883116883,0.55609756097561,"jSDM-LVM"
0.132305194805195,0.55609756097561,"jSDM-LVM"
0.131493506493506,0.55609756097561,"jSDM-LVM"
0.130681818181818,0.55609756097561,"jSDM-LVM"
0.12987012987013,0.55609756097561,"jSDM-LVM"
0.12987012987013,0.554878048780488,"jSDM-LVM"
0.129058441558442,0.554878048780488,"jSDM-LVM"
0.128246753246753,0.554878048780488,"jSDM-LVM"
0.127435064935065,0.554878048780488,"jSDM-LVM"
0.127435064935065,0.553658536585366,"jSDM-LVM"
0.127435064935065,0.552439024390244,"jSDM-LVM"
0.126623376623377,0.552439024390244,"jSDM-LVM"
0.126623376623377,0.551219512195122,"jSDM-LVM"
0.126623376623377,0.55,"jSDM-LVM"
0.126623376623377,0.548780487804878,"jSDM-LVM"
0.126623376623377,0.547560975609756,"jSDM-LVM"
0.125811688311688,0.547560975609756,"jSDM-LVM"
0.125,0.547560975609756,"jSDM-LVM"
0.124188311688312,0.547560975609756,"jSDM-LVM"
0.123376623376623,0.547560975609756,"jSDM-LVM"
0.123376623376623,0.546341463414634,"jSDM-LVM"
0.122564935064935,0.546341463414634,"jSDM-LVM"
0.122564935064935,0.545121951219512,"jSDM-LVM"
0.121753246753247,0.545121951219512,"jSDM-LVM"
0.120941558441558,0.545121951219512,"jSDM-LVM"
0.120941558441558,0.54390243902439,"jSDM-LVM"
0.120941558441558,0.542682926829268,"jSDM-LVM"
0.120941558441558,0.541463414634146,"jSDM-LVM"
0.12012987012987,0.541463414634146,"jSDM-LVM"
0.12012987012987,0.540243902439024,"jSDM-LVM"
0.119318181818182,0.540243902439024,"jSDM-LVM"
0.119318181818182,0.539024390243902,"jSDM-LVM"
0.118506493506494,0.539024390243902,"jSDM-LVM"
0.117694805194805,0.539024390243902,"jSDM-LVM"
0.116883116883117,0.539024390243902,"jSDM-LVM"
0.116883116883117,0.537804878048781,"jSDM-LVM"
0.116883116883117,0.536585365853659,"jSDM-LVM"
0.116883116883117,0.535365853658537,"jSDM-LVM"
0.116883116883117,0.534146341463415,"jSDM-LVM"
0.116883116883117,0.532926829268293,"jSDM-LVM"
0.116883116883117,0.531707317073171,"jSDM-LVM"
0.116883116883117,0.530487804878049,"jSDM-LVM"
0.116071428571429,0.530487804878049,"jSDM-LVM"
0.11525974025974,0.530487804878049,"jSDM-LVM"
0.114448051948052,0.530487804878049,"jSDM-LVM"
0.114448051948052,0.529268292682927,"jSDM-LVM"
0.114448051948052,0.528048780487805,"jSDM-LVM"
0.113636363636364,0.528048780487805,"jSDM-LVM"
0.113636363636364,0.526829268292683,"jSDM-LVM"
0.113636363636364,0.525609756097561,"jSDM-LVM"
0.113636363636364,0.524390243902439,"jSDM-LVM"
0.112824675324675,0.524390243902439,"jSDM-LVM"
0.112824675324675,0.523170731707317,"jSDM-LVM"
0.112012987012987,0.523170731707317,"jSDM-LVM"
0.112012987012987,0.521951219512195,"jSDM-LVM"
0.112012987012987,0.520731707317073,"jSDM-LVM"
0.112012987012987,0.519512195121951,"jSDM-LVM"
0.112012987012987,0.518292682926829,"jSDM-LVM"
0.111201298701299,0.518292682926829,"jSDM-LVM"
0.11038961038961,0.518292682926829,"jSDM-LVM"
0.11038961038961,0.517073170731707,"jSDM-LVM"
0.109577922077922,0.517073170731707,"jSDM-LVM"
0.109577922077922,0.515853658536585,"jSDM-LVM"
0.109577922077922,0.514634146341463,"jSDM-LVM"
0.108766233766234,0.514634146341463,"jSDM-LVM"
0.108766233766234,0.513414634146341,"jSDM-LVM"
0.107954545454545,0.513414634146341,"jSDM-LVM"
0.107954545454545,0.51219512195122,"jSDM-LVM"
0.107954545454545,0.510975609756098,"jSDM-LVM"
0.107954545454545,0.509756097560976,"jSDM-LVM"
0.107142857142857,0.509756097560976,"jSDM-LVM"
0.107142857142857,0.508536585365854,"jSDM-LVM"
0.107142857142857,0.507317073170732,"jSDM-LVM"
0.107142857142857,0.50609756097561,"jSDM-LVM"
0.106331168831169,0.50609756097561,"jSDM-LVM"
0.105519480519481,0.50609756097561,"jSDM-LVM"
0.105519480519481,0.504878048780488,"jSDM-LVM"
0.104707792207792,0.504878048780488,"jSDM-LVM"
0.103896103896104,0.504878048780488,"jSDM-LVM"
0.103896103896104,0.503658536585366,"jSDM-LVM"
0.103896103896104,0.502439024390244,"jSDM-LVM"
0.103896103896104,0.501219512195122,"jSDM-LVM"
0.103084415584416,0.501219512195122,"jSDM-LVM"
0.103084415584416,0.5,"jSDM-LVM"
0.103084415584416,0.498780487804878,"jSDM-LVM"
0.103084415584416,0.497560975609756,"jSDM-LVM"
0.103084415584416,0.496341463414634,"jSDM-LVM"
0.103084415584416,0.495121951219512,"jSDM-LVM"
0.102272727272727,0.495121951219512,"jSDM-LVM"
0.102272727272727,0.49390243902439,"jSDM-LVM"
0.102272727272727,0.492682926829268,"jSDM-LVM"
0.101461038961039,0.492682926829268,"jSDM-LVM"
0.101461038961039,0.491463414634146,"jSDM-LVM"
0.101461038961039,0.490243902439024,"jSDM-LVM"
0.101461038961039,0.489024390243902,"jSDM-LVM"
0.101461038961039,0.48780487804878,"jSDM-LVM"
0.100649350649351,0.48780487804878,"jSDM-LVM"
0.100649350649351,0.486585365853659,"jSDM-LVM"
0.0998376623376623,0.486585365853659,"jSDM-LVM"
0.099025974025974,0.486585365853659,"jSDM-LVM"
0.099025974025974,0.485365853658537,"jSDM-LVM"
0.0982142857142857,0.485365853658537,"jSDM-LVM"
0.0982142857142857,0.484146341463415,"jSDM-LVM"
0.0982142857142857,0.482926829268293,"jSDM-LVM"
0.0974025974025974,0.482926829268293,"jSDM-LVM"
0.0974025974025974,0.481707317073171,"jSDM-LVM"
0.0974025974025974,0.480487804878049,"jSDM-LVM"
0.0965909090909091,0.480487804878049,"jSDM-LVM"
0.0965909090909091,0.479268292682927,"jSDM-LVM"
0.0965909090909091,0.478048780487805,"jSDM-LVM"
0.0957792207792207,0.478048780487805,"jSDM-LVM"
0.0957792207792207,0.476829268292683,"jSDM-LVM"
0.0957792207792207,0.475609756097561,"jSDM-LVM"
0.0949675324675324,0.475609756097561,"jSDM-LVM"
0.0941558441558441,0.475609756097561,"jSDM-LVM"
0.0941558441558441,0.474390243902439,"jSDM-LVM"
0.0933441558441559,0.474390243902439,"jSDM-LVM"
0.0933441558441559,0.473170731707317,"jSDM-LVM"
0.0925324675324676,0.473170731707317,"jSDM-LVM"
0.0917207792207793,0.473170731707317,"jSDM-LVM"
0.0917207792207793,0.471951219512195,"jSDM-LVM"
0.0909090909090909,0.471951219512195,"jSDM-LVM"
0.0909090909090909,0.470731707317073,"jSDM-LVM"
0.0909090909090909,0.469512195121951,"jSDM-LVM"
0.0900974025974026,0.469512195121951,"jSDM-LVM"
0.0900974025974026,0.468292682926829,"jSDM-LVM"
0.0892857142857143,0.468292682926829,"jSDM-LVM"
0.088474025974026,0.468292682926829,"jSDM-LVM"
0.0876623376623377,0.468292682926829,"jSDM-LVM"
0.0876623376623377,0.467073170731707,"jSDM-LVM"
0.0868506493506493,0.467073170731707,"jSDM-LVM"
0.0868506493506493,0.465853658536585,"jSDM-LVM"
0.0868506493506493,0.464634146341463,"jSDM-LVM"
0.0868506493506493,0.463414634146341,"jSDM-LVM"
0.0868506493506493,0.46219512195122,"jSDM-LVM"
0.0868506493506493,0.460975609756098,"jSDM-LVM"
0.0868506493506493,0.459756097560976,"jSDM-LVM"
0.0868506493506493,0.458536585365854,"jSDM-LVM"
0.086038961038961,0.458536585365854,"jSDM-LVM"
0.0852272727272727,0.458536585365854,"jSDM-LVM"
0.0844155844155844,0.458536585365854,"jSDM-LVM"
0.0844155844155844,0.457317073170732,"jSDM-LVM"
0.0844155844155844,0.45609756097561,"jSDM-LVM"
0.0836038961038961,0.45609756097561,"jSDM-LVM"
0.0836038961038961,0.454878048780488,"jSDM-LVM"
0.0836038961038961,0.453658536585366,"jSDM-LVM"
0.0827922077922078,0.453658536585366,"jSDM-LVM"
0.0827922077922078,0.452439024390244,"jSDM-LVM"
0.0819805194805194,0.452439024390244,"jSDM-LVM"
0.0819805194805194,0.451219512195122,"jSDM-LVM"
0.0819805194805194,0.45,"jSDM-LVM"
0.0819805194805194,0.448780487804878,"jSDM-LVM"
0.0819805194805194,0.447560975609756,"jSDM-LVM"
0.0819805194805194,0.446341463414634,"jSDM-LVM"
0.0819805194805194,0.445121951219512,"jSDM-LVM"
0.0819805194805194,0.44390243902439,"jSDM-LVM"
0.0819805194805194,0.442682926829268,"jSDM-LVM"
0.0811688311688312,0.442682926829268,"jSDM-LVM"
0.0803571428571429,0.442682926829268,"jSDM-LVM"
0.0795454545454546,0.442682926829268,"jSDM-LVM"
0.0787337662337663,0.442682926829268,"jSDM-LVM"
0.0779220779220779,0.442682926829268,"jSDM-LVM"
0.0779220779220779,0.441463414634146,"jSDM-LVM"
0.0779220779220779,0.440243902439024,"jSDM-LVM"
0.0779220779220779,0.439024390243902,"jSDM-LVM"
0.0771103896103896,0.439024390243902,"jSDM-LVM"
0.0771103896103896,0.43780487804878,"jSDM-LVM"
0.0771103896103896,0.436585365853659,"jSDM-LVM"
0.0762987012987013,0.436585365853659,"jSDM-LVM"
0.0762987012987013,0.435365853658537,"jSDM-LVM"
0.075487012987013,0.435365853658537,"jSDM-LVM"
0.075487012987013,0.434146341463415,"jSDM-LVM"
0.075487012987013,0.432926829268293,"jSDM-LVM"
0.075487012987013,0.431707317073171,"jSDM-LVM"
0.0746753246753247,0.431707317073171,"jSDM-LVM"
0.0746753246753247,0.430487804878049,"jSDM-LVM"
0.0746753246753247,0.429268292682927,"jSDM-LVM"
0.0738636363636364,0.429268292682927,"jSDM-LVM"
0.0738636363636364,0.428048780487805,"jSDM-LVM"
0.073051948051948,0.428048780487805,"jSDM-LVM"
0.073051948051948,0.426829268292683,"jSDM-LVM"
0.073051948051948,0.425609756097561,"jSDM-LVM"
0.0722402597402597,0.425609756097561,"jSDM-LVM"
0.0722402597402597,0.424390243902439,"jSDM-LVM"
0.0714285714285714,0.424390243902439,"jSDM-LVM"
0.0714285714285714,0.423170731707317,"jSDM-LVM"
0.0714285714285714,0.421951219512195,"jSDM-LVM"
0.0714285714285714,0.420731707317073,"jSDM-LVM"
0.0714285714285714,0.419512195121951,"jSDM-LVM"
0.0706168831168831,0.419512195121951,"jSDM-LVM"
0.0698051948051948,0.419512195121951,"jSDM-LVM"
0.0689935064935064,0.419512195121951,"jSDM-LVM"
0.0681818181818182,0.419512195121951,"jSDM-LVM"
0.0681818181818182,0.418292682926829,"jSDM-LVM"
0.0681818181818182,0.417073170731707,"jSDM-LVM"
0.0681818181818182,0.415853658536585,"jSDM-LVM"
0.0681818181818182,0.414634146341463,"jSDM-LVM"
0.0673701298701299,0.414634146341463,"jSDM-LVM"
0.0673701298701299,0.413414634146341,"jSDM-LVM"
0.0673701298701299,0.412195121951219,"jSDM-LVM"
0.0673701298701299,0.410975609756098,"jSDM-LVM"
0.0665584415584416,0.410975609756098,"jSDM-LVM"
0.0665584415584416,0.409756097560976,"jSDM-LVM"
0.0665584415584416,0.408536585365854,"jSDM-LVM"
0.0665584415584416,0.407317073170732,"jSDM-LVM"
0.0665584415584416,0.40609756097561,"jSDM-LVM"
0.0665584415584416,0.404878048780488,"jSDM-LVM"
0.0657467532467533,0.404878048780488,"jSDM-LVM"
0.0657467532467533,0.403658536585366,"jSDM-LVM"
0.064935064935065,0.403658536585366,"jSDM-LVM"
0.064935064935065,0.402439024390244,"jSDM-LVM"
0.064935064935065,0.401219512195122,"jSDM-LVM"
0.064935064935065,0.4,"jSDM-LVM"
0.0641233766233766,0.4,"jSDM-LVM"
0.0641233766233766,0.398780487804878,"jSDM-LVM"
0.0641233766233766,0.397560975609756,"jSDM-LVM"
0.0641233766233766,0.396341463414634,"jSDM-LVM"
0.0641233766233766,0.395121951219512,"jSDM-LVM"
0.0641233766233766,0.39390243902439,"jSDM-LVM"
0.0633116883116883,0.39390243902439,"jSDM-LVM"
0.0633116883116883,0.392682926829268,"jSDM-LVM"
0.0633116883116883,0.391463414634146,"jSDM-LVM"
0.0633116883116883,0.390243902439024,"jSDM-LVM"
0.0633116883116883,0.389024390243902,"jSDM-LVM"
0.0625,0.389024390243902,"jSDM-LVM"
0.0616883116883117,0.389024390243902,"jSDM-LVM"
0.0616883116883117,0.38780487804878,"jSDM-LVM"
0.0616883116883117,0.386585365853659,"jSDM-LVM"
0.0616883116883117,0.385365853658537,"jSDM-LVM"
0.0616883116883117,0.384146341463415,"jSDM-LVM"
0.0608766233766234,0.384146341463415,"jSDM-LVM"
0.0608766233766234,0.382926829268293,"jSDM-LVM"
0.060064935064935,0.382926829268293,"jSDM-LVM"
0.060064935064935,0.381707317073171,"jSDM-LVM"
0.060064935064935,0.380487804878049,"jSDM-LVM"
0.060064935064935,0.379268292682927,"jSDM-LVM"
0.060064935064935,0.378048780487805,"jSDM-LVM"
0.060064935064935,0.376829268292683,"jSDM-LVM"
0.060064935064935,0.375609756097561,"jSDM-LVM"
0.060064935064935,0.374390243902439,"jSDM-LVM"
0.060064935064935,0.373170731707317,"jSDM-LVM"
0.060064935064935,0.371951219512195,"jSDM-LVM"
0.060064935064935,0.370731707317073,"jSDM-LVM"
0.060064935064935,0.369512195121951,"jSDM-LVM"
0.0592532467532467,0.369512195121951,"jSDM-LVM"
0.0584415584415584,0.369512195121951,"jSDM-LVM"
0.0576298701298701,0.369512195121951,"jSDM-LVM"
0.0576298701298701,0.368292682926829,"jSDM-LVM"
0.0576298701298701,0.367073170731707,"jSDM-LVM"
0.0576298701298701,0.365853658536585,"jSDM-LVM"
0.0568181818181818,0.365853658536585,"jSDM-LVM"
0.0568181818181818,0.364634146341463,"jSDM-LVM"
0.0560064935064936,0.364634146341463,"jSDM-LVM"
0.0551948051948052,0.364634146341463,"jSDM-LVM"
0.0551948051948052,0.363414634146341,"jSDM-LVM"
0.0543831168831169,0.363414634146341,"jSDM-LVM"
0.0543831168831169,0.36219512195122,"jSDM-LVM"
0.0543831168831169,0.360975609756098,"jSDM-LVM"
0.0543831168831169,0.359756097560976,"jSDM-LVM"
0.0535714285714286,0.359756097560976,"jSDM-LVM"
0.0535714285714286,0.358536585365854,"jSDM-LVM"
0.0535714285714286,0.357317073170732,"jSDM-LVM"
0.0527597402597403,0.357317073170732,"jSDM-LVM"
0.051948051948052,0.357317073170732,"jSDM-LVM"
0.0511363636363636,0.357317073170732,"jSDM-LVM"
0.0511363636363636,0.35609756097561,"jSDM-LVM"
0.0503246753246753,0.35609756097561,"jSDM-LVM"
0.0503246753246753,0.354878048780488,"jSDM-LVM"
0.049512987012987,0.354878048780488,"jSDM-LVM"
0.049512987012987,0.353658536585366,"jSDM-LVM"
0.049512987012987,0.352439024390244,"jSDM-LVM"
0.0487012987012987,0.352439024390244,"jSDM-LVM"
0.0487012987012987,0.351219512195122,"jSDM-LVM"
0.0478896103896104,0.351219512195122,"jSDM-LVM"
0.0478896103896104,0.35,"jSDM-LVM"
0.0470779220779221,0.35,"jSDM-LVM"
0.0470779220779221,0.348780487804878,"jSDM-LVM"
0.0470779220779221,0.347560975609756,"jSDM-LVM"
0.0462662337662337,0.347560975609756,"jSDM-LVM"
0.0454545454545454,0.347560975609756,"jSDM-LVM"
0.0454545454545454,0.346341463414634,"jSDM-LVM"
0.0454545454545454,0.345121951219512,"jSDM-LVM"
0.0454545454545454,0.34390243902439,"jSDM-LVM"
0.0454545454545454,0.342682926829268,"jSDM-LVM"
0.0454545454545454,0.341463414634146,"jSDM-LVM"
0.0446428571428571,0.341463414634146,"jSDM-LVM"
0.0446428571428571,0.340243902439024,"jSDM-LVM"
0.0446428571428571,0.339024390243902,"jSDM-LVM"
0.0446428571428571,0.337804878048781,"jSDM-LVM"
0.0446428571428571,0.336585365853659,"jSDM-LVM"
0.0438311688311688,0.336585365853659,"jSDM-LVM"
0.0430194805194806,0.336585365853659,"jSDM-LVM"
0.0430194805194806,0.335365853658537,"jSDM-LVM"
0.0430194805194806,0.334146341463415,"jSDM-LVM"
0.0430194805194806,0.332926829268293,"jSDM-LVM"
0.0430194805194806,0.331707317073171,"jSDM-LVM"
0.0430194805194806,0.330487804878049,"jSDM-LVM"
0.0430194805194806,0.329268292682927,"jSDM-LVM"
0.0430194805194806,0.328048780487805,"jSDM-LVM"
0.0430194805194806,0.326829268292683,"jSDM-LVM"
0.0430194805194806,0.325609756097561,"jSDM-LVM"
0.0430194805194806,0.324390243902439,"jSDM-LVM"
0.0430194805194806,0.323170731707317,"jSDM-LVM"
0.0430194805194806,0.321951219512195,"jSDM-LVM"
0.0430194805194806,0.320731707317073,"jSDM-LVM"
0.0422077922077922,0.320731707317073,"jSDM-LVM"
0.0422077922077922,0.319512195121951,"jSDM-LVM"
0.0422077922077922,0.318292682926829,"jSDM-LVM"
0.0413961038961039,0.318292682926829,"jSDM-LVM"
0.0413961038961039,0.317073170731707,"jSDM-LVM"
0.0405844155844156,0.317073170731707,"jSDM-LVM"
0.0405844155844156,0.315853658536585,"jSDM-LVM"
0.0405844155844156,0.314634146341463,"jSDM-LVM"
0.0405844155844156,0.313414634146341,"jSDM-LVM"
0.0405844155844156,0.31219512195122,"jSDM-LVM"
0.0405844155844156,0.310975609756098,"jSDM-LVM"
0.0397727272727273,0.310975609756098,"jSDM-LVM"
0.0397727272727273,0.309756097560976,"jSDM-LVM"
0.0397727272727273,0.308536585365854,"jSDM-LVM"
0.038961038961039,0.308536585365854,"jSDM-LVM"
0.0381493506493507,0.308536585365854,"jSDM-LVM"
0.0381493506493507,0.307317073170732,"jSDM-LVM"
0.0381493506493507,0.30609756097561,"jSDM-LVM"
0.0381493506493507,0.304878048780488,"jSDM-LVM"
0.0381493506493507,0.303658536585366,"jSDM-LVM"
0.0373376623376623,0.303658536585366,"jSDM-LVM"
0.0373376623376623,0.302439024390244,"jSDM-LVM"
0.0373376623376623,0.301219512195122,"jSDM-LVM"
0.0373376623376623,0.3,"jSDM-LVM"
0.036525974025974,0.3,"jSDM-LVM"
0.036525974025974,0.298780487804878,"jSDM-LVM"
0.036525974025974,0.297560975609756,"jSDM-LVM"
0.036525974025974,0.296341463414634,"jSDM-LVM"
0.036525974025974,0.295121951219512,"jSDM-LVM"
0.036525974025974,0.29390243902439,"jSDM-LVM"
0.0357142857142857,0.29390243902439,"jSDM-LVM"
0.0357142857142857,0.292682926829268,"jSDM-LVM"
0.0357142857142857,0.291463414634146,"jSDM-LVM"
0.0349025974025974,0.291463414634146,"jSDM-LVM"
0.0349025974025974,0.290243902439024,"jSDM-LVM"
0.0340909090909091,0.290243902439024,"jSDM-LVM"
0.0340909090909091,0.289024390243902,"jSDM-LVM"
0.0340909090909091,0.28780487804878,"jSDM-LVM"
0.0340909090909091,0.286585365853659,"jSDM-LVM"
0.0332792207792207,0.286585365853659,"jSDM-LVM"
0.0332792207792207,0.285365853658537,"jSDM-LVM"
0.0324675324675324,0.285365853658537,"jSDM-LVM"
0.0324675324675324,0.284146341463415,"jSDM-LVM"
0.0324675324675324,0.282926829268293,"jSDM-LVM"
0.0324675324675324,0.281707317073171,"jSDM-LVM"
0.0324675324675324,0.280487804878049,"jSDM-LVM"
0.0324675324675324,0.279268292682927,"jSDM-LVM"
0.0324675324675324,0.278048780487805,"jSDM-LVM"
0.0324675324675324,0.276829268292683,"jSDM-LVM"
0.0324675324675324,0.275609756097561,"jSDM-LVM"
0.0324675324675324,0.274390243902439,"jSDM-LVM"
0.0324675324675324,0.273170731707317,"jSDM-LVM"
0.0324675324675324,0.271951219512195,"jSDM-LVM"
0.0324675324675324,0.270731707317073,"jSDM-LVM"
0.0324675324675324,0.269512195121951,"jSDM-LVM"
0.0324675324675324,0.268292682926829,"jSDM-LVM"
0.0316558441558441,0.268292682926829,"jSDM-LVM"
0.0316558441558441,0.267073170731707,"jSDM-LVM"
0.0316558441558441,0.265853658536585,"jSDM-LVM"
0.0316558441558441,0.264634146341463,"jSDM-LVM"
0.0316558441558441,0.263414634146341,"jSDM-LVM"
0.0308441558441559,0.263414634146341,"jSDM-LVM"
0.0308441558441559,0.26219512195122,"jSDM-LVM"
0.0308441558441559,0.260975609756098,"jSDM-LVM"
0.0300324675324676,0.260975609756098,"jSDM-LVM"
0.0300324675324676,0.259756097560976,"jSDM-LVM"
0.0292207792207793,0.259756097560976,"jSDM-LVM"
0.0284090909090909,0.259756097560976,"jSDM-LVM"
0.0284090909090909,0.258536585365854,"jSDM-LVM"
0.0284090909090909,0.257317073170732,"jSDM-LVM"
0.0284090909090909,0.25609756097561,"jSDM-LVM"
0.0284090909090909,0.254878048780488,"jSDM-LVM"
0.0275974025974026,0.254878048780488,"jSDM-LVM"
0.0267857142857143,0.254878048780488,"jSDM-LVM"
0.0267857142857143,0.253658536585366,"jSDM-LVM"
0.025974025974026,0.253658536585366,"jSDM-LVM"
